DBN,School Name,Cohort Year,% Grads,% Total Regents of Cohort,% Advanced Regents of Cohort,% Dropout,% Asian Cohort,% Black Cohort,% Hispanic Cohort,% Native American Cohort,% Multi-Racial Cohort,% Female Cohort,% Male Cohort,% Econ Disadv Cohort,% Not Econ Disadv Cohort,% SWD Cohort,% Not SWD Cohort
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2006,93.5,79.0,21.0,1.6,0.0,22.6,71.0,1.6,0.0,56.5,43.5,61.3,38.7,14.5,85.5
10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,2005,91.5,74.6,5.6,1.4,0.0,31.0,63.4,1.4,0.0,66.2,33.8,59.2,40.8,1.4,98.6
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2017,81.7,81.7,7.5,2.2,3.2,24.7,69.9,0.0,0.0,67.7,32.3,79.6,20.4,15.1,84.9
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2016,57.9,57.9,0.9,10.3,1.9,34.6,58.9,1.9,0.9,76.6,23.4,82.2,17.8,23.4,76.6
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2015,64.7,54.6,0.0,8.4,3.4,31.1,58.8,3.4,0.0,73.1,26.9,75.6,24.4,19.3,80.7
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2014,60.0,49.6,0.0,12.8,3.2,30.4,59.2,1.6,0.0,80.0,20.0,79.2,20.8,20.8,79.2
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2013,55.1,52.0,0.0,12.6,1.6,33.9,58.3,0.0,0.8,74.8,25.2,65.4,34.6,18.1,81.9
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2012,71.5,64.2,4.9,6.5,4.1,38.2,53.7,0.0,1.6,81.3,18.7,59.3,40.7,18.7,81.3
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2011,66.7,63.8,5.1,5.8,3.6,38.4,51.4,2.2,0.0,86.2,13.8,61.6,38.4,17.4,82.6
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2010,64.5,62.8,2.5,4.1,0.8,38.0,57.9,0.8,0.0,89.3,10.7,58.7,41.3,15.7,84.3
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2009,64.6,59.8,3.9,3.9,0.8,31.5,59.1,3.1,0.0,80.3,19.7,100.0,0.0,16.5,83.5
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2008,76.3,72.2,2.1,0.0,2.1,22.7,49.5,0.0,0.0,82.5,17.5,100.0,0.0,13.4,86.6
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2007,55.7,45.6,0.0,10.1,2.5,53.2,45.6,1.3,0.0,74.7,25.3,97.5,2.5,25.3,74.7
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2006,73.1,53.7,0.0,4.5,0.0,50.7,86.6,3.0,0.0,89.6,10.4,82.1,17.9,17.9,82.1
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2005,90.3,68.1,1.4,2.8,0.0,31.9,72.2,0.0,0.0,88.9,11.1,94.4,5.6,5.6,94.4
10X237,"THE MARIE CURIE SCHOOL FOR MEDICINE, NURSING, AND HEALTH PROFESSIONS",2004,89.0,67.1,0.0,1.2,0.0,37.8,40.2,0.0,0.0,86.6,13.4,86.6,13.4,3.7,96.3
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2017,100.0,100.0,47.5,0.0,3.3,13.1,80.3,0.0,0.0,47.5,52.5,91.8,8.2,21.3,78.7
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2016,92.2,90.6,20.3,1.6,1.6,12.5,85.9,0.0,0.0,48.4,51.6,92.2,7.8,23.4,76.6
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2015,80.0,58.6,11.4,4.3,1.4,12.9,82.9,0.0,0.0,48.6,51.4,94.3,5.7,25.7,74.3
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2014,84.4,67.5,3.9,7.8,2.6,22.1,72.7,1.3,0.0,40.3,59.7,94.8,5.2,29.9,70.1
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2013,85.7,74.6,1.6,7.9,3.2,14.3,74.6,0.0,0.0,36.5,63.5,90.5,9.5,23.8,76.2
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2012,86.8,77.9,2.9,2.9,1.5,22.1,70.6,2.9,0.0,48.5,51.5,92.6,7.4,22.1,77.9
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2011,77.5,72.5,5.0,5.0,3.8,22.5,72.5,0.0,0.0,42.5,57.5,96.2,3.8,20.0,80.0
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2010,65.7,60.0,1.4,10.0,5.7,31.4,60.0,1.4,0.0,41.4,58.6,92.9,7.1,24.3,75.7
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2009,62.2,61.0,6.1,9.8,3.7,25.6,67.1,3.7,0.0,35.4,64.6,89.0,11.0,18.3,81.7
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2008,64.3,58.6,1.4,14.3,7.1,22.9,68.6,1.4,0.0,38.6,61.4,87.1,12.9,15.7,84.3
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2007,54.2,45.8,0.0,9.7,5.6,34.7,58.3,0.0,0.0,31.9,68.1,84.7,15.3,20.8,79.2
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2006,48.6,38.9,2.8,16.7,1.4,33.3,65.3,0.0,0.0,51.4,48.6,84.7,15.3,20.8,79.2
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2005,51.4,20.8,0.0,11.1,1.4,44.4,52.8,0.0,1.4,54.2,45.8,90.3,9.7,11.1,88.9
10X243,WEST BRONX ACADEMY FOR THE FUTURE,2004,28.8,12.3,0.0,21.9,1.4,37.0,58.9,0.0,0.0,45.2,54.8,84.9,15.1,9.6,90.4
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2017,79.0,79.0,4.9,3.7,8.6,29.6,55.6,1.2,0.0,21.0,79.0,79.0,21.0,23.5,76.5
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2016,66.0,66.0,1.1,2.1,5.3,27.7,62.8,0.0,1.1,30.9,69.1,73.4,26.6,23.4,76.6
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2015,55.0,53.0,0.0,9.0,6.0,28.0,58.0,3.0,2.0,20.0,80.0,70.0,30.0,28.0,72.0
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2014,60.4,55.7,0.9,2.8,6.6,24.5,67.9,0.0,0.0,13.2,86.8,68.9,31.1,32.1,67.9
10X264,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),2013,74.0,69.8,0.0,4.2,10.4,32.3,52.1,1.0,0.0,15.6,84.4,54.2,45.8,28.1,71.9
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2017,58.8,58.8,30.3,16.0,3.4,3.4,89.1,0.8,0.0,44.5,55.5,93.3,6.7,5.0,95.0
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2016,55.4,54.2,15.1,16.3,2.4,1.2,93.4,0.6,0.0,44.0,56.0,97.0,3.0,6.0,94.0
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2015,59.4,56.6,4.2,15.4,4.2,4.2,88.8,0.0,0.0,61.5,38.5,94.4,5.6,2.1,97.9
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2014,47.5,44.9,14.4,22.0,5.9,3.4,88.1,0.0,0.0,57.6,42.4,97.5,2.5,3.4,96.6
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2013,54.0,50.0,10.0,21.0,8.0,6.0,81.0,2.0,0.0,52.0,48.0,94.0,6.0,2.0,98.0
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2012,42.3,41.6,8.7,18.8,6.7,4.7,87.9,0.0,0.0,45.0,55.0,94.0,6.0,3.4,96.6
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2011,56.2,53.4,15.1,13.7,6.8,6.8,83.6,0.0,0.0,35.6,64.4,94.5,5.5,5.5,94.5
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2010,54.0,54.0,25.0,20.2,7.3,7.3,82.3,0.0,0.0,46.8,53.2,93.5,6.5,3.2,96.8
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2009,40.3,40.3,10.1,19.4,7.8,3.1,86.8,0.0,0.0,46.5,53.5,92.2,7.8,0.8,99.2
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2008,45.6,44.7,14.9,25.4,3.5,8.8,86.8,0.0,0.0,50.9,49.1,82.5,17.5,0.9,99.1
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2007,56.3,48.9,8.9,14.1,6.7,5.9,83.0,0.0,0.0,51.9,48.1,90.4,9.6,0.7,99.3
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2006,56.8,34.7,10.2,11.0,8.5,10.2,79.7,0.0,0.0,40.7,59.3,88.1,11.9,0.8,99.2
10X268,KINGSBRIDGE INTERNATIONAL HIGH SCHOOL,2005,57.5,33.1,11.0,22.0,3.1,8.7,82.7,0.8,2.4,55.9,44.1,87.4,12.6,0.0,100.0
10X284,BRONX SCHOOL OF LAW AND FINANCE,2017,83.0,83.0,16.0,11.0,1.0,19.0,79.0,0.0,0.0,53.0,47.0,84.0,16.0,20.0,80.0
10X284,BRONX SCHOOL OF LAW AND FINANCE,2016,79.0,79.0,4.0,11.0,2.0,20.0,55.0,1.0,0.0,47.0,53.0,88.0,12.0,19.0,81.0
10X284,BRONX SCHOOL OF LAW AND FINANCE,2015,72.8,50.6,0.0,9.9,2.5,30.9,84.0,0.0,0.0,50.6,49.4,84.0,16.0,21.0,79.0
10X284,BRONX SCHOOL OF LAW AND FINANCE,2014,72.4,59.2,0.0,11.2,1.0,30.6,68.4,0.0,0.0,42.9,57.1,86.7,13.3,22.4,77.6
10X284,BRONX SCHOOL OF LAW AND FINANCE,2013,73.3,60.4,3.0,11.9,2.0,32.7,57.4,0.0,0.0,45.5,54.5,90.1,9.9,22.8,77.2
10X284,BRONX SCHOOL OF LAW AND FINANCE,2012,66.3,50.5,2.1,18.9,2.1,31.6,84.2,0.0,1.1,54.7,45.3,72.6,27.4,18.9,81.1
10X284,BRONX SCHOOL OF LAW AND FINANCE,2011,57.3,54.7,5.1,14.5,0.9,33.3,47.9,0.0,0.0,46.2,53.8,84.6,15.4,25.6,74.4
10X284,BRONX SCHOOL OF LAW AND FINANCE,2010,52.9,47.1,7.7,11.5,2.9,37.5,51.0,0.0,0.0,33.7,66.3,79.8,20.2,18.3,81.7
10X284,BRONX SCHOOL OF LAW AND FINANCE,2009,53.3,50.0,1.1,21.7,2.2,54.3,55.4,0.0,1.1,45.7,54.3,90.2,9.8,9.8,90.2
10X284,BRONX SCHOOL OF LAW AND FINANCE,2008,61.4,56.4,1.0,19.8,2.0,25.7,45.5,1.0,1.0,48.5,51.5,76.2,23.8,11.9,88.1
10X284,BRONX SCHOOL OF LAW AND FINANCE,2007,61.2,52.0,5.1,20.4,3.1,28.6,49.0,0.0,1.0,54.1,45.9,83.7,16.3,10.2,89.8
10X284,BRONX SCHOOL OF LAW AND FINANCE,2006,58.6,50.5,5.1,19.2,1.0,0.0,0.0,0.0,0.0,59.6,40.4,79.8,20.2,13.1,86.9
10X284,BRONX SCHOOL OF LAW AND FINANCE,2005,66.7,54.3,9.5,10.5,0.0,24.8,65.7,1.0,0.0,55.2,44.8,83.8,16.2,5.7,94.3
10X284,BRONX SCHOOL OF LAW AND FINANCE,2004,75.9,59.5,8.9,6.3,0.0,45.6,81.0,0.0,0.0,62.0,38.0,84.8,15.2,6.3,93.7
10X284,BRONX SCHOOL OF LAW AND FINANCE,2003,69.9,59.0,7.2,10.8,0.0,42.2,67.5,0.0,0.0,56.6,43.4,85.5,14.5,8.4,91.6
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2017,9.0,9.0,0.0,28.4,1.5,19.4,95.5,55.2,0.0,35.8,64.2,91.0,9.0,11.9,88.1
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2016,15.9,15.2,0.0,21.0,0.7,4.3,66.7,24.6,0.0,44.2,55.8,93.5,6.5,15.9,84.1
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2015,10.4,8.7,0.0,39.1,0.9,19.1,71.3,18.3,0.0,54.8,45.2,87.0,13.0,19.1,80.9
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2014,11.8,10.9,0.0,28.2,0.9,37.3,55.5,0.0,0.0,54.5,45.5,94.5,5.5,15.5,84.5
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2013,8.2,6.0,0.0,28.4,1.5,39.6,47.8,0.0,0.0,55.2,44.8,80.6,19.4,19.4,80.6
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2012,8.8,7.8,0.0,44.1,1.0,22.5,18.6,0.0,0.0,52.9,47.1,86.3,13.7,21.6,78.4
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2011,11.1,9.5,0.0,38.1,0.0,4.0,35.7,12.7,0.0,59.5,40.5,88.9,11.1,21.4,78.6
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2010,7.7,4.8,0.0,29.8,0.0,8.7,90.4,33.7,0.0,60.6,39.4,87.5,12.5,25.0,75.0
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2009,10.7,9.9,0.0,33.9,0.0,9.1,56.2,25.6,0.0,54.5,45.5,81.8,18.2,9.9,90.1
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2008,15.8,11.9,0.0,26.7,0.0,20.8,64.4,15.8,0.0,52.5,47.5,84.2,15.8,16.8,83.2
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2007,19.6,15.2,0.0,22.8,0.0,44.6,63.0,1.1,0.0,58.7,41.3,84.8,15.2,13.0,87.0
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2006,21.2,18.6,0.0,21.2,0.0,40.7,39.8,0.9,0.0,68.1,31.9,82.3,17.7,8.8,91.2
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2005,29.3,3.7,0.0,26.8,0.0,54.9,80.5,0.0,0.0,56.1,43.9,86.6,13.4,6.1,93.9
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2004,50.0,5.6,0.0,11.1,0.0,75.0,147.2,2.8,0.0,66.7,33.3,83.3,16.7,5.6,94.4
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2003,35.3,35.3,0.0,21.6,0.0,25.5,45.1,0.0,0.0,68.6,31.4,72.5,27.5,9.8,90.2
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2002,0.0,0.0,0.0,23.3,0.0,53.5,65.1,0.0,0.0,37.2,62.8,51.2,48.8,4.7,95.3
10X319,PROVIDING URBAN LEARNERS SUCCESS IN EDUCATION HIGH SCHOOL,2001,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,30.0,70.0,30.0,70.0,0.0,100.0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2017,69.9,69.9,60.2,4.3,1.1,0.0,123.7,0.0,0.0,58.1,41.9,97.8,2.2,9.7,90.3
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2016,70.5,70.5,40.0,11.6,0.0,1.1,107.4,0.0,0.0,54.7,45.3,97.9,2.1,10.5,89.5
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2015,57.3,57.3,12.6,12.6,0.0,1.0,109.7,0.0,0.0,49.5,50.5,96.1,3.9,5.8,94.2
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2014,69.3,68.4,13.2,7.0,0.0,0.0,81.6,0.0,0.0,49.1,50.9,100.0,0.0,2.6,97.4
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2013,69.5,67.4,4.2,3.2,0.0,0.0,100.0,0.0,0.0,42.1,57.9,86.3,13.7,5.3,94.7
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2012,67.0,67.0,3.0,4.0,0.0,0.0,94.0,0.0,0.0,48.0,52.0,93.0,7.0,15.0,85.0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2011,62.5,62.5,6.7,9.6,0.0,0.0,96.2,0.0,0.0,49.0,51.0,96.2,3.8,2.9,97.1
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2010,59.6,58.4,5.6,10.1,0.0,0.0,116.9,0.0,0.0,58.4,41.6,94.4,5.6,2.2,97.8
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2009,56.9,56.0,12.1,12.9,0.0,0.0,76.7,0.0,0.0,52.6,47.4,92.2,7.8,1.7,98.3
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2008,61.7,58.3,5.0,11.7,0.0,0.0,100.0,0.0,0.0,51.7,48.3,90.8,9.2,3.3,96.7
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2007,57.6,46.5,8.1,15.2,0.0,0.0,100.0,0.0,0.0,55.6,44.4,73.7,26.3,1.0,99.0
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2006,59.0,45.8,0.0,12.0,0.0,0.0,100.0,0.0,0.0,47.0,53.0,83.1,16.9,1.2,98.8
10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,2005,72.2,68.9,30.0,3.3,0.0,0.0,100.0,0.0,0.0,48.9,51.1,88.9,11.1,0.0,100.0
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2017,80.6,80.6,0.0,1.4,1.4,25.0,63.9,2.8,0.0,50.0,50.0,71.5,28.5,16.7,83.3
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2016,72.3,72.3,0.0,11.8,2.5,34.5,58.0,0.0,2.5,48.7,51.3,82.4,17.6,21.8,78.2
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2015,67.5,64.2,0.0,5.8,5.0,25.8,65.8,0.8,0.8,46.7,53.3,84.2,15.8,24.2,75.8
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2014,54.8,54.8,0.0,8.7,0.8,26.2,65.1,0.0,2.4,46.0,54.0,88.1,11.9,19.8,80.2
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2013,22.9,21.9,0.0,11.4,1.0,27.6,67.6,0.0,0.0,41.9,58.1,85.7,14.3,19.0,81.0
10X351,BRONX COLLABORATIVE HIGH SCHOOL,2012,0.0,0.0,0.0,0.0,0.0,83.3,16.7,0.0,0.0,50.0,50.0,83.3,16.7,33.3,66.7
10X353,WORLD VIEW HIGH SCHOOL,2017,100.0,87.1,0.0,0.0,0.8,19.7,77.3,1.5,0.8,50.8,49.2,72.0,28.0,19.7,80.3
10X353,WORLD VIEW HIGH SCHOOL,2016,94.4,82.4,2.1,4.2,0.7,23.2,70.4,2.1,2.1,58.5,41.5,76.8,23.2,15.5,84.5
10X353,WORLD VIEW HIGH SCHOOL,2015,88.1,64.2,0.0,4.6,1.8,22.0,74.3,0.0,1.8,48.6,51.4,78.0,22.0,24.8,75.2
10X353,WORLD VIEW HIGH SCHOOL,2014,80.4,65.2,1.1,8.7,1.1,15.2,56.5,1.1,1.1,54.3,45.7,83.7,16.3,23.9,76.1
10X353,WORLD VIEW HIGH SCHOOL,2013,85.7,65.7,2.9,7.1,0.0,35.7,94.3,0.0,0.0,58.6,41.4,92.9,7.1,21.4,78.6
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2017,79.3,79.3,8.7,6.0,6.0,6.7,82.0,2.0,0.0,41.3,58.7,84.0,16.0,25.3,74.7
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2016,83.9,78.8,4.2,2.5,3.4,9.3,78.0,3.4,1.7,44.9,55.1,87.3,12.7,22.0,78.0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2015,90.7,83.3,0.0,5.6,6.5,9.3,76.9,0.0,0.0,42.6,57.4,85.2,14.8,16.7,83.3
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,76.7,64.1,5.8,3.9,2.9,12.6,75.7,0.0,0.0,49.5,50.5,83.5,16.5,16.5,83.5
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,84.7,73.7,11.0,0.8,1.7,11.9,82.2,0.8,0.0,54.2,45.8,91.5,8.5,20.3,79.7
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,81.3,75.0,13.8,5.0,3.1,8.1,85.0,0.0,0.0,49.4,50.6,87.5,12.5,13.8,86.2
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,80.0,72.6,11.1,1.5,3.7,8.9,84.4,0.0,0.0,56.3,43.7,86.7,13.3,15.6,84.4
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,88.8,82.8,6.9,4.3,6.9,14.7,76.7,0.9,0.0,51.7,48.3,85.3,14.7,6.0,94.0
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,68.0,64.0,4.8,11.2,4.0,9.6,83.2,0.8,0.0,44.8,55.2,84.8,15.2,14.4,85.6
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,78.2,74.2,5.6,4.0,4.8,12.9,81.5,0.0,0.0,50.0,50.0,83.1,16.9,10.5,89.5
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,66.9,54.2,13.6,5.1,5.1,11.9,78.0,0.8,0.0,57.6,42.4,83.9,16.1,9.3,90.7
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,62.6,32.2,4.3,12.2,2.6,17.4,73.0,0.0,0.0,44.3,55.7,81.7,18.3,12.2,87.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2005,61.6,36.0,8.8,13.6,4.0,18.4,75.2,0.0,0.0,45.6,54.4,78.4,21.6,11.2,88.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2004,59.1,25.5,2.7,14.5,2.7,16.4,74.5,0.0,0.0,47.3,52.7,83.6,16.4,4.5,95.5
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2003,67.5,33.7,1.2,9.6,3.6,19.3,72.3,0.0,0.0,50.6,49.4,86.7,13.3,4.8,95.2
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2017,100.0,100.0,42.7,0.0,3.6,23.6,63.6,0.9,0.0,62.7,37.3,90.9,9.1,22.7,77.3
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2016,87.6,87.6,19.0,6.7,3.8,26.7,80.0,0.0,3.8,55.2,44.8,87.6,12.4,24.8,75.2
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2015,87.9,77.4,22.6,7.3,2.4,26.6,58.1,0.0,3.2,66.1,33.9,84.7,15.3,27.4,72.6
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2014,92.1,79.8,12.3,1.8,2.6,28.9,54.4,0.0,0.9,50.0,50.0,91.2,8.8,20.2,79.8
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2013,90.9,78.8,19.2,4.0,4.0,44.4,84.8,0.0,1.0,56.6,43.4,88.9,11.1,25.3,74.7
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2012,90.6,83.3,3.6,4.3,2.2,22.5,37.7,0.0,0.7,58.0,42.0,84.1,15.9,22.5,77.5
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2011,80.0,76.7,7.8,10.0,2.2,32.2,58.9,0.0,1.1,61.1,38.9,88.9,11.1,13.3,86.7
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2010,79.5,77.3,10.2,2.3,2.3,46.6,77.3,2.3,0.0,61.4,38.6,90.9,9.1,12.5,87.5
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2009,75.0,73.8,7.5,5.0,0.0,42.5,91.2,1.2,0.0,50.0,50.0,83.8,16.2,12.5,87.5
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2008,67.9,67.9,9.5,8.3,0.0,36.9,57.1,1.2,0.0,50.0,50.0,89.3,10.7,8.3,91.7
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIONAL HIGH SCHOOL (KAPPA),2007,92.1,87.7,27.2,1.8,0.0,24.6,47.4,0.0,0.0,58.8,41.2,81.6,18.4,0.9,99.1
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2017,46.8,46.8,0.0,27.8,5.1,13.9,78.5,1.3,0.0,38.0,62.0,93.7,6.3,3.8,96.2
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2016,39.8,39.8,0.0,33.8,3.0,23.3,65.4,0.8,0.0,40.6,59.4,89.5,10.5,0.0,100.0
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2015,19.3,16.0,0.0,50.4,0.8,17.6,77.3,1.7,0.0,45.4,54.6,81.5,18.5,0.8,99.2
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2014,26.1,24.3,0.0,38.3,2.6,9.6,84.3,0.0,0.0,42.6,57.4,76.5,23.5,0.0,100.0
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2013,21.2,18.3,0.0,32.7,1.9,17.3,76.0,1.0,0.0,41.3,58.7,67.3,32.7,1.0,99.0
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPORT PREPARATORY ACADEMY (ELLIS),2012,28.2,27.4,0.0,42.7,9.4,17.1,70.9,1.7,0.0,38.5,61.5,79.5,20.5,0.0,100.0
