DBN,School Name,Cohort Year,Asian # Total Cohort,Asian # Grads,Asian % Grads,Asian # Total Regents,Asian % Total Regents of Cohort,Asian # Advanced Regents,Asian % Advanced Regents of Cohort,Asian # Dropout,Asian % Dropout,Black # Total Cohort,Black # Grads,Black % Grads,Black # Total Regents,Black % Total Regents of Cohort,Black # Advanced Regents,Black % Advanced Regents of Cohort,Black # Dropout,Black % Dropout,Hispanic # Total Cohort,Hispanic # Grads,Hispanic % Grads,Hispanic # Total Regents,Hispanic % Total Regents of Cohort,Hispanic # Advanced Regents,Hispanic % Advanced Regents of Cohort,Hispanic # Dropout,Hispanic % Dropout,White # Total Cohort,White # Grads,White % Grads,White # Total Regents,White % Total Regents of Cohort,White # Advanced Regents,White % Advanced Regents of Cohort,White # Dropout,White % Dropout,Native American # Total Cohort,Native American # Grads,Native American % Grads,Native American # Total Regents,Native American % Total Regents of Cohort,Native American # Advanced Regents,Native American % Advanced Regents of Cohort,Native American # Dropout,Native American % Dropout,Multi-Racial # Total Cohort,Multi-Racial # Grads,Multi-Racial % Grads,Multi-Racial # Total Regents,Multi-Racial % Total Regents of Cohort,Multi-Racial # Advanced Regents,Multi-Racial % Advanced Regents of Cohort,Multi-Racial # Dropout,Multi-Racial % Dropout
25Q240,VERITAS ACADEMY,2014,28.0,25,89.3,24,85.7,1,3.6,0,0,9.0,s,s,s,s,s,s,s,s,53.0,44,83,41,77.4,3,5.7,3,5.7,23.0,18,78.3,17,73.9,1,4.3,2,8.7,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q240,VERITAS ACADEMY,2013,28.0,24,85.7,23,82.1,8,28.6,0,0,20.0,16,80,15,75,3,15,1,5,67.0,46,68.7,45,67.2,10,14.9,2,3,19.0,s,s,s,s,s,s,s,s,,,,,,,,,,2.0,s,s,s,s,s,s,s,s
25Q240,VERITAS ACADEMY,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2017,59.0,53,89.8,53,89.8,42,71.2,3,5.1,6.0,5,83.3,5,83.3,3,50,0,0,35.0,31,88.6,31,88.6,24,68.6,0,0,3.0,s,s,s,s,s,s,s,s,,,,,,,,,,2.0,s,s,s,s,s,s,s,s
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2016,64.0,56,87.5,56,87.5,44,68.8,0,0,8.0,7,87.5,7,87.5,3,37.5,0,0,29.0,28,96.6,28,96.6,10,34.5,0,0,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2015,73.0,67,91.8,66,90.4,48,65.8,1,1.4,8.0,7,87.5,6,75,3,37.5,0,0,19.0,18,94.7,17,89.5,3,15.8,0,0,1.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2014,54.0,53,98.1,53,98.1,39,72.2,0,0,14.0,14,100,14,100,4,28.6,0,0,28.0,26,92.9,25,89.3,12,42.9,0,0,4.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,2013,59.0,55,93.2,55,93.2,35,59.3,1,1.7,5.0,s,s,s,s,s,s,s,s,16.0,16,100,16,100,6,37.5,0,0,1.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2017,26.0,24,92.3,24,92.3,14,53.8,0,0,18.0,18,100,18,100,10,55.6,0,0,19.0,17,89.5,17,89.5,14,73.7,1,5.3,16.0,s,s,s,s,s,s,s,s,,,,,,,,,,2.0,s,s,s,s,s,s,s,s
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2016,29.0,29,100,29,100,16,55.2,0,0,10.0,10,100,10,100,2,20,0,0,27.0,26,96.3,26,96.3,15,55.6,0,0,15.0,15,100,15,100,8,53.3,0,0,1.0,s,s,s,s,s,s,s,s,3.0,s,s,s,s,s,s,s,s
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2015,27.0,26,96.3,26,96.3,12,44.4,1,3.7,13.0,s,s,s,s,s,s,s,s,18.0,17,94.4,17,94.4,3,16.7,1,5.6,17.0,17,100,16,94.1,7,41.2,0,0,,,,,,,,,,3.0,s,s,s,s,s,s,s,s
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2014,28.0,28,100,27,96.4,10,35.7,0,0,12.0,7,58.3,7,58.3,2,16.7,2,16.7,12.0,10,83.3,10,83.3,5,41.7,1,8.3,17.0,17,100,17,100,10,58.8,0,0,,,,,,,,,,,,,,,,,,
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2013,28.0,28,100,28,100,20,71.4,0,0,15.0,14,93.3,14,93.3,4,26.7,0,0,18.0,15,83.3,15,83.3,4,22.2,1,5.6,12.0,10,83.3,9,75,4,33.3,0,0,1.0,s,s,s,s,s,s,s,s,3.0,s,s,s,s,s,s,s,s
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2012,27.0,27,100,27,100,19,70.4,0,0,13.0,s,s,s,s,s,s,s,s,17.0,17,100,17,100,8,47.1,0,0,13.0,13,100,13,100,6,46.2,0,0,,,,,,,,,,5.0,s,s,s,s,s,s,s,s
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2011,23.0,23,100,23,100,17,73.9,0,0,15.0,13,86.7,13,86.7,3,20,1,6.7,15.0,15,100,15,100,3,20,0,0,15.0,12,80,12,80,3,20,1,6.7,,,,,,,,,,,,,,,,,,
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2010,28.0,26,92.9,26,92.9,14,50,1,3.6,14.0,13,92.9,13,92.9,6,42.9,0,0,19.0,18,94.7,17,89.5,5,26.3,0,0,11.0,11,100,10,90.9,4,36.4,0,0,,,,,,,,,,,,,,,,,,
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2009,41.0,41,100,41,100,9,22,0,0,5.0,s,s,s,s,s,s,s,s,19.0,13,68.4,13,68.4,5,26.3,1,5.3,11.0,10,90.9,10,90.9,5,45.5,0,0,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",2008,20.0,19,95,19,95,9,45,0,0,13.0,9,69.2,9,69.2,1,7.7,0,0,21.0,17,81,17,81,4,19,0,0,11.0,11,100,11,100,1,9.1,0,0,1.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2017,41.0,31,75.6,31,75.6,0,0,3,7.3,2.0,s,s,s,s,s,s,s,s,58.0,49,84.5,49,84.5,0,0,3,5.2,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2016,39.0,30,76.9,30,76.9,0,0,2,5.1,1.0,s,s,s,s,s,s,s,s,40.0,33,82.5,32,80,0,0,4,10,3.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2015,59.0,41,69.5,39,66.1,0,0,7,11.9,1.0,s,s,s,s,s,s,s,s,40.0,16,40,14,35,0,0,12,30,6.0,4,66.7,3,50,0,0,1,16.7,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2014,52.0,37,71.2,34,65.4,0,0,3,5.8,,,,,,,,,,51.0,27,52.9,25,49,0,0,11,21.6,4.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2013,56.0,33,58.9,33,58.9,0,0,8,14.3,3.0,s,s,s,s,s,s,s,s,39.0,22,56.4,20,51.3,0,0,12,30.8,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2012,55.0,47,85.5,44,80,0,0,1,1.8,3.0,s,s,s,s,s,s,s,s,33.0,15,45.5,15,45.5,0,0,4,12.1,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2011,66.0,47,71.2,47,71.2,0,0,6,9.1,2.0,s,s,s,s,s,s,s,s,25.0,13,52,13,52,0,0,4,16,3.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2010,57.0,38,66.7,38,66.7,0,0,6,10.5,1.0,s,s,s,s,s,s,s,s,24.0,12,50,12,50,0,0,0,0,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,1.0,s,s,s,s,s,s,s,s
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2009,65.0,43,66.2,43,66.2,0,0,3,4.6,1.0,s,s,s,s,s,s,s,s,33.0,17,51.5,17,51.5,0,0,6,18.2,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2008,44.0,32,72.7,32,72.7,0,0,3,6.8,1.0,s,s,s,s,s,s,s,s,42.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2007,41.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,51.0,26,51,24,47.1,0,0,5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2006,32.0,21,65.6,19,59.4,0,0,3,9.4,3.0,s,s,s,s,s,s,s,s,50.0,28,56,17,34,0,0,4,8,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2005,39.0,29,74.4,24,61.5,0,0,2,5.1,2.0,s,s,s,s,s,s,s,s,56.0,27,48.2,12,21.4,0,0,5,8.9,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,2004,36.0,25,69.4,15,41.7,0,0,1,2.8,1.0,s,s,s,s,s,s,s,s,50.0,31,62,14,28,0,0,4,8,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2017,56.0,54,96.4,46,82.1,11,19.6,1,1.8,10.0,10,100,6,60,0,0,0,0,12.0,11,91.7,8,66.7,2,16.7,0,0,7.0,s,s,s,s,s,s,s,s,,,,,,,,,,1.0,s,s,s,s,s,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2016,57.0,56,98.2,55,96.5,34,59.6,0,0,11.0,11,100,11,100,3,27.3,0,0,19.0,18,94.7,17,89.5,5,26.3,0,0,7.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2015,47.0,45,95.7,43,91.5,26,55.3,0,0,10.0,9,90,6,60,4,40,1,10,13.0,13,100,12,92.3,1,7.7,0,0,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2014,46.0,44,95.7,44,95.7,22,47.8,2,4.3,12.0,11,91.7,10,83.3,1,8.3,0,0,24.0,22,91.7,21,87.5,1,4.2,1,4.2,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2013,49.0,46,93.9,40,81.6,21,42.9,0,0,14.0,13,92.9,11,78.6,0,0,0,0,13.0,11,84.6,10,76.9,2,15.4,1,7.7,6.0,s,s,s,s,s,s,s,s,,,,,,,,,,4.0,s,s,s,s,s,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2012,54.0,52,96.3,49,90.7,24,44.4,0,0,9.0,s,s,s,s,s,s,s,s,20.0,20,100,18,90,5,25,0,0,3.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2011,68.0,61,89.7,60,88.2,24,35.3,0,0,14.0,14,100,13,92.9,1,7.1,0,0,14.0,10,71.4,10,71.4,1,7.1,1,7.1,7.0,s,s,s,s,s,s,s,s,,,,,,,,,,1.0,s,s,s,s,s,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2010,50.0,47,94,46,92,21,42,0,0,15.0,s,s,s,s,s,s,s,s,19.0,17,89.5,15,78.9,0,0,0,0,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2009,49.0,43,87.8,42,85.7,24,49,2,4.1,21.0,20,95.2,19,90.5,6,28.6,0,0,20.0,18,90,18,90,2,10,1,5,1.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2008,30.0,26,86.7,26,86.7,12,40,0,0,16.0,16,100,15,93.8,0,0,0,0,15.0,13,86.7,12,80,3,20,1,6.7,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,1.0,s,s,s,s,s,s,s,s
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2007,39.0,31,79.5,31,79.5,9,23.1,1,2.6,17.0,14,82.4,14,82.4,1,5.9,0,0,19.0,16,84.2,15,78.9,1,5.3,0,0,7.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2006,41.0,34,82.9,31,75.6,18,43.9,0,0,14.0,s,s,s,s,s,s,s,s,17.0,14,82.4,12,70.6,1,5.9,0,0,3.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,2005,2.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2017,15.0,15,100,15,100,13,86.7,0,0,4.0,s,s,s,s,s,s,s,s,35.0,35,100,35,100,16,45.7,0,0,28.0,28,100,28,100,19,67.9,0,0,,,,,,,,,,2.0,s,s,s,s,s,s,s,s
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2016,9.0,9,100,9,100,6,66.7,0,0,5.0,s,s,s,s,s,s,s,s,25.0,23,92,23,92,7,28,0,0,38.0,37,97.4,37,97.4,10,26.3,0,0,1.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2015,4.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,26.0,24,92.3,22,84.6,2,7.7,0,0,42.0,42,100,40,95.2,6,14.3,0,0,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2014,7.0,6,85.7,6,85.7,1,14.3,0,0,9.0,8,88.9,8,88.9,1,11.1,0,0,16.0,15,93.8,14,87.5,1,6.3,0,0,40.0,39,97.5,38,95,1,2.5,0,0,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2013,19.0,19,100,19,100,6,31.6,0,0,7.0,6,85.7,6,85.7,1,14.3,0,0,21.0,21,100,21,100,3,14.3,0,0,42.0,40,95.2,40,95.2,4,9.5,0,0,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2012,14.0,14,100,14,100,4,28.6,0,0,9.0,8,88.9,6,66.7,1,11.1,1,11.1,24.0,20,83.3,20,83.3,2,8.3,1,4.2,55.0,49,89.1,48,87.3,8,14.5,0,0,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2011,13.0,12,92.3,12,92.3,1,7.7,0,0,11.0,10,90.9,10,90.9,0,0,0,0,23.0,21,91.3,20,87,2,8.7,0,0,46.0,42,91.3,38,82.6,1,2.2,1,2.2,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2010,12.0,11,91.7,11,91.7,1,8.3,0,0,5.0,s,s,s,s,s,s,s,s,16.0,15,93.8,10,62.5,1,6.3,0,0,45.0,42,93.3,39,86.7,2,4.4,0,0,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2009,10.0,10,100,10,100,1,10,0,0,9.0,7,77.8,7,77.8,0,0,0,0,21.0,18,85.7,17,81,0,0,2,9.5,40.0,36,90,32,80,4,10,0,0,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2008,9.0,8,88.9,8,88.9,1,11.1,1,11.1,7.0,5,71.4,5,71.4,0,0,0,0,11.0,9,81.8,8,72.7,1,9.1,0,0,44.0,39,88.6,38,86.4,6,13.6,1,2.3,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2007,10.0,8,80,7,70,2,20,1,10,4.0,s,s,s,s,s,s,s,s,18.0,15,83.3,12,66.7,5,27.8,0,0,39.0,35,89.7,32,82.1,5,12.8,2,5.1,1.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2006,8.0,7,87.5,7,87.5,0,0,0,0,20.0,15,75,12,60,0,0,0,0,37.0,34,91.9,32,86.5,2,5.4,0,0,17.0,15,88.2,15,88.2,1,5.9,1,5.9,,,,,,,,,,,,,,,,,,
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,2005,,,,,,,,,,1.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s,,,,,,,,,,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2017,261.0,209,80.1,209,80.1,139,53.3,3,1.1,138.0,111,80.4,111,80.4,31,22.5,6,4.3,388.0,245,63.1,245,63.1,140,36.1,18,4.6,53.0,38,71.7,38,71.7,21,39.6,3,5.7,12.0,10,83.3,10,83.3,2,16.7,0,0,7.0,5,71.4,5,71.4,3,42.9,0,0
25Q425,JOHN BOWNE HIGH SCHOOL,2016,257.0,205,79.8,205,79.8,132,51.4,13,5.1,147.0,110,74.8,110,74.8,47,32,3,2,405.0,258,63.7,258,63.7,141,34.8,24,5.9,46.0,36,78.3,36,78.3,19,41.3,0,0,6.0,4,66.7,4,66.7,1,16.7,2,33.3,14.0,12,85.7,12,85.7,9,64.3,0,0
25Q425,JOHN BOWNE HIGH SCHOOL,2015,275.0,202,73.5,193,70.2,80,29.1,24,8.7,167.0,126,75.4,114,68.3,9,5.4,11,6.6,386.0,265,68.7,235,60.9,39,10.1,41,10.6,46.0,40,87,38,82.6,8,17.4,1,2.2,8.0,6,75,6,75,1,12.5,0,0,8.0,6,75,6,75,1,12.5,1,12.5
25Q425,JOHN BOWNE HIGH SCHOOL,2014,268.0,217,81,212,79.1,84,31.3,16,6,148.0,107,72.3,97,65.5,8,5.4,10,6.8,390.0,260,66.7,242,62.1,29,7.4,37,9.5,51.0,36,70.6,33,64.7,8,15.7,5,9.8,4.0,s,s,s,s,s,s,s,s,15.0,s,s,s,s,s,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2013,268.0,207,77.2,206,76.9,56,20.9,21,7.8,157.0,117,74.5,105,66.9,7,4.5,11,7,409.0,257,62.8,215,52.6,31,7.6,51,12.5,37.0,23,62.2,21,56.8,6,16.2,4,10.8,6.0,5,83.3,5,83.3,2,33.3,1,16.7,13.0,12,92.3,12,92.3,3,23.1,1,7.7
25Q425,JOHN BOWNE HIGH SCHOOL,2012,208.0,161,77.4,157,75.5,62,29.8,22,10.6,160.0,115,71.9,105,65.6,6,3.8,14,8.8,363.0,225,62,201,55.4,12,3.3,49,13.5,43.0,36,83.7,33,76.7,6,14,2,4.7,3.0,s,s,s,s,s,s,s,s,6.0,s,s,s,s,s,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2011,327.0,253,77.4,249,76.1,108,33,30,9.2,148.0,91,61.5,87,58.8,4,2.7,11,7.4,386.0,234,60.6,222,57.5,20,5.2,33,8.5,39.0,30,76.9,30,76.9,6,15.4,3,7.7,7.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2010,331.0,221,66.8,220,66.5,96,29,34,10.3,166.0,104,62.7,97,58.4,10,6,9,5.4,351.0,192,54.7,177,50.4,25,7.1,31,8.8,58.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2009,336.0,228,67.9,224,66.7,102,30.4,35,10.4,182.0,115,63.2,113,62.1,8,4.4,12,6.6,352.0,188,53.4,178,50.6,17,4.8,50,14.2,44.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2008,329.0,231,70.2,229,69.6,109,33.1,26,7.9,193.0,105,54.4,102,52.8,10,5.2,20,10.4,383.0,201,52.5,191,49.9,19,5,41,10.7,55.0,36,65.5,34,61.8,5,9.1,6,10.9,10.0,5,50,5,50,1,10,1,10,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2007,221.0,161,72.9,144,65.2,57,25.8,29,13.1,132.0,79,59.8,67,50.8,5,3.8,20,15.2,332.0,183,55.1,147,44.3,13,3.9,52,15.7,26.0,s,s,s,s,s,s,s,s,3.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2006,170.0,122,71.8,110,64.7,51,30,21,12.4,176.0,99,56.3,66,37.5,3,1.7,33,18.8,310.0,142,45.8,98,31.6,8,2.6,84,27.1,30.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2005,157.0,98,62.4,82,52.2,43,27.4,22,14,174.0,89,51.1,51,29.3,2,1.1,26,14.9,337.0,165,49,107,31.8,9,2.7,63,18.7,26.0,s,s,s,s,s,s,s,s,5.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2004,234.0,163,69.7,122,52.1,56,23.9,23,9.8,186.0,123,66.1,77,41.4,14,7.5,16,8.6,342.0,167,48.8,101,29.5,18,5.3,64,18.7,44.0,33,75,25,56.8,9,20.5,3,6.8,3.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s
25Q425,JOHN BOWNE HIGH SCHOOL,2003,242.0,134,55.4,102,42.1,44,18.2,47,19.4,147.0,74,50.3,38,25.9,5,3.4,38,25.9,353.0,169,47.9,84,23.8,19,5.4,69,19.5,42.0,22,52.4,16,38.1,5,11.9,8,19,,,,,,,,,,9.0,6,66.7,3,33.3,2,22.2,1,11.1
25Q425,JOHN BOWNE HIGH SCHOOL,2002,271.0,142,52.4,113,41.7,40,14.8,55,20.3,174.0,75,43.1,39,22.4,4,2.3,47,27,358.0,126,35.2,70,19.6,9,2.5,97,27.1,48.0,s,s,s,s,s,s,s,s,2.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q425,JOHN BOWNE HIGH SCHOOL,2001,264.0,147,55.7,89,33.7,49,18.6,38,14.4,146.0,62,42.5,35,24,5,3.4,34,23.3,353.0,123,34.8,65,18.4,9,2.5,108,30.6,53.0,s,s,s,s,s,s,s,s,5.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2017,64.0,55,85.9,55,85.9,43,67.2,3,4.7,38.0,37,97.4,37,97.4,23,60.5,0,0,194.0,152,78.4,152,78.4,98,50.5,34,17.5,8.0,6,75,6,75,3,37.5,1,12.5,9.0,7,77.8,7,77.8,5,55.6,0,0,7.0,7,100,7,100,6,85.7,0,0
25Q460,FLUSHING HIGH SCHOOL,2016,51.0,47,92.2,47,92.2,26,51,2,3.9,73.0,59,80.8,59,80.8,21,28.8,6,8.2,235.0,168,71.5,168,71.5,54,23,34,14.5,14.0,11,78.6,11,78.6,5,35.7,1,7.1,2.0,s,s,s,s,s,s,s,s,8.0,s,s,s,s,s,s,s,s
25Q460,FLUSHING HIGH SCHOOL,2015,69.0,47,68.1,44,63.8,9,13,13,18.8,67.0,54,80.6,50,74.6,2,3,5,7.5,246.0,157,63.8,139,56.5,20,8.1,43,17.5,13.0,11,84.6,9,69.2,3,23.1,0,0,2.0,s,s,s,s,s,s,s,s,1.0,s,s,s,s,s,s,s,s
25Q460,FLUSHING HIGH SCHOOL,2014,59.0,41,69.5,39,66.1,8,13.6,8,13.6,73.0,50,68.5,48,65.8,2,2.7,3,4.1,235.0,118,50.2,103,43.8,11,4.7,49,20.9,11.0,s,s,s,s,s,s,s,s,4.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2013,78.0,58,74.4,57,73.1,17,21.8,14,17.9,69.0,45,65.2,43,62.3,2,2.9,7,10.1,248.0,120,48.4,107,43.1,4,1.6,56,22.6,18.0,13,72.2,13,72.2,2,11.1,2,11.1,6.0,5,83.3,5,83.3,0,0,1,16.7,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2012,98.0,65,66.3,64,65.3,11,11.2,13,13.3,132.0,86,65.2,79,59.8,1,0.8,17,12.9,286.0,137,47.9,127,44.4,11,3.8,63,22,17.0,s,s,s,s,s,s,s,s,4.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2011,177.0,120,67.8,117,66.1,37,20.9,20,11.3,171.0,98,57.3,95,55.6,1,0.6,28,16.4,314.0,151,48.1,145,46.2,9,2.9,54,17.2,29.0,s,s,s,s,s,s,s,s,5.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2010,162.0,128,79,126,77.8,53,32.7,13,8,184.0,94,51.1,86,46.7,13,7.1,20,10.9,380.0,161,42.4,151,39.7,21,5.5,75,19.7,24.0,s,s,s,s,s,s,s,s,5.0,s,s,s,s,s,s,s,s,,,,,,,,,
25Q460,FLUSHING HIGH SCHOOL,2009,180.0,104,57.8,104,57.8,44,24.4,22,12.2,193.0,88,45.6,86,44.6,4,2.1,27,14,431.0,195,45.2,188,43.6,18,4.2,68,15.8,24.0,s,s,s,s,s,s,s,s,5.0,s,s,s,s,s,s,s,s,,,,,,,,,
